,ID,imdb_id,release_date,budget,revenue,genres,original_language,original_title,origin_country,production_countries name,spoken_languages name
5383,566220,tt9358256,2019-11-22,0,0,Documentary,Italiano,Shooting the Mafia,IE,Ireland,Italiano
5384,651366,tt9358398,2019-03-01,0,0,Drama,English,Open Borders,US,United States of America,English
5385,554569,tt9358486,2019-03-15,0,0,Comedy,Español,Como novio de pueblo,MX,Mexico,Español
5386,704857,tt9359348,,0,0, ,සිංහල,Vijayaba Kollaya, , , 
5387,589261,tt9362694,2019-05-17,0,0,Drama,English,Deadly Assistant,US,United States of America,English
5388,595951,tt9364210,2019-04-02,0,0,Mystery,English,Scare BNB,US,United States of America,English
5389,666751,tt9364228,2019-11-28,0,0,Comedy,Español,Los Leones,DO,Dominican Republic,Español
5390,729109,tt9364412,2019-09-24,32400,0,Horror,,Kaaku?,MV,Maldives,
5391,611639,tt9367402,2019-07-25,0,0,Horror,English,Dead Dicks,CA,Canada,English
5392,589521,tt9368006,2019-05-17,0,0,Action,日本語,居眠り磐音,JP,Japan,日本語
5393,575138,tt9368628,2019-02-05,0,0,Comedy,普通话,新喜剧之王,CN,China,普通话
5394,710688,tt9369410,2019-07-11,0,0, , , , , , 
5395,729217,,,0,0, ,English,Malcolm Bilson: Knowing the Score, , , 
5396,589980,tt9372116,2019-10-16,0,0,Comedy,Français,La Vérité si je Mens ! Les Débuts,FR,France,Français
